LGA_NAME22,name,lat,lon
Canterbury Hospital,"575 Canterbury Road, Campsie",-33.9129803,151.1049802
Canterbury Afterhours Clinic At Canterbury Hospital,"Canterbury Hospital outpatient clinics, 575 Canterbury Road, Campsie",-33.9129803,151.1049802
Campsie Medical & Dental Centre,"17 Anglo Road, Campsie",-33.9129803,151.1049802
Campsie Medical Practice,"3/20 Ninth Avenue, Campsie",-33.9129803,151.1049802
Campsie Family Medical Centre,"248 Beamish Street, Campsie",-33.9129803,151.1049802
Campsie All Care Medical Centre,"261 Beamish Street, Campsie",-33.9129803,151.1049802
International Brands Outlet,Campsie,-33.9129803,151.1049802
Campsie Centre Medical Clinic,"Shop 40-41, 14/28 Amy Street, Campsie",-33.9129803,151.1049802
Walking In Life,"Suite 3/20 Ninth Avenue, Campsie",-33.9129803,151.1049802
Southern Doctors Clinic,"383 Canterbury Road, Campsie",-33.9129803,151.1049802
Campsie Day Surgery (GP Medical Centre & Endoscopy Clinic),"56-58 Campsie Street, Campsie",-33.9129803,151.1049802
Antenatal Clinic Canterbury Hospital,"575 Canterbury Road, Campsie",-33.9129803,151.1049802
IMMEX,"561 Botany Road, Waterloo",-33.9129803,151.2049802
Dr. Piravin Somasundaram - GP- Sydney,"530 Botany Road, Rosebery",-33.9129803,151.2049802
Alto Health Rosebery The Cannery Medical Centre,"Suite 9-11, Level/1 61-71 Mentmore Avenue, Rosebery",-33.9129803,151.2049802
Infinity Health Medical Centre Green Square,"INFINITY by Crown, Shop 108/305 Botany Road, Zetland",-33.9129803,151.2049802
Parramatta Medical Centre,"Entrada Building, Shop 2, 20 Victoria Road, Parramatta",-33.8129803,151.0049802
Argyle Street Medical Centre,"Shop 13 Marsden Street, Parramatta",-33.8129803,151.0049802
Palmer St Serviced Offices,"8 Palmer Street, Parramatta",-33.8129803,151.0049802
Y & Li Acupuncture Herbal Medicine Clinic,"Shop 1/75 Phillip Street, Parramatta",-33.8129803,151.0049802
Myhealth Parramatta Priceline Level 2,"Shop M10A/159-175 Church Street, Parramatta",-33.8129803,151.0049802
Gold Cross Medical Centre,"1 Grose Street, Parramatta",-33.8129803,151.0049802
Dr Irwin Lim,"Level 1/17-21 Hunter Street, Parramatta",-33.8129803,151.0049802
Allure Medtech,"55 Phillip Street, Parramatta",-33.8129803,151.0049802
Hyemin Clinic Acupuncture,"shop 3/48 George Street, Parramatta",-33.8129803,151.0049802
Sydneyweightloss.com,"240 Church Street, Parramatta",-33.8129803,151.0049802
Designed Care,"Suite F, Level 1/110 George Street, Parramatta",-33.8129803,151.0049802
THE FACE JAB,"Shop 3/2 Sorrell Street, Parramatta",-33.8129803,151.0049802
Dr Y Song,"2/181 Church Street, Parramatta",-33.8129803,151.0049802
Isra Medical Services Parramatta,"13/103 George Street, Parramatta",-33.8129803,151.0049802
Pharmacy Junction,"Shop 5020-5021, 159-175 Church Street, Parramatta",-33.8129803,151.0049802
Parramatta Doctors Medical Centre,"Level 3, suite 25/27 Hunter Street, Parramatta",-33.8129803,151.0049802
Sydney Cardiology,"118 Church Street, Parramatta",-33.8129803,151.0049802
Agios Health,"Enter from, 23 Hassall St, Shop 3 Wigram Street, Parramatta",-33.8129803,151.0049802
Priority Medical Centre,"12 Pitt Street, Parramatta",-33.8129803,151.0049802
PIERS Recovery,"2A Fennell Street, Parramatta",-33.8129803,151.0049802
Myhealth Top Ryde,"Top Ryde City, MM17C Blaxland Rd &, Devlin Street, Ryde",-33.8129803,151.1049802
Top Ryde Child and Family Health Centre,"26 Argyle Avenue, Ryde",-33.8129803,151.1049802
Myhealth Ryde,"313-317 Blaxland Road, Ryde",-33.8129803,151.1049802
Northbridge Health Clinic,"T - 26A/113 Sailors Bay Road, Northbridge",-33.8129803,151.2049802
The Madison Medical Practice Northbridge,"1/154 Sailors Bay Road, Northbridge",-33.8129803,151.2049802
Willoughby Rd Family Medical Centre,"559 Willoughby Road, Willoughby",-33.8129803,151.2049802
Waitara Family Medical Practice,"1/75-77 Pacific Highway, Waitara",-33.7129803,151.1049802
Edgeworth Medical Centre,"22-28 Edgeworth David Avenue, Hornsby",-33.7129803,151.1049802
Hornsby Child and Family Health Centre,"59 Florence Street, Hornsby",-33.7129803,151.1049802
Dr Richard Anthony Harris,"5/10 Edgeworth David Avenue, Hornsby",-33.7129803,151.1049802
hornsbydoctors.com Drs S Bock R Mason M Fitzmaurice D Halnan M Moore,"1/10 Edgeworth David Avenue, Hornsby",-33.7129803,151.1049802
Medical Infusions Australia,"103/41-45 Pacific Highway, Waitara",-33.7129803,151.1049802
Hornsby Healthway Medical Centre 康途医务所,"Shop131/121-133 Pacific Highway, Hornsby",-33.7129803,151.1049802
"Centromed Hornsby Medical Practice, Dr Alexander Petsentiy","suite g02 ground floor/10 Edgeworth David Avenue, Hornsby",-33.7129803,151.1049802
Feet in Motion Podiatry,"Suite 1/7 Narabang Way, Belrose",-33.7129803,151.2049802
Shellharbour Village Medical Practice,"33 Wentworth Street, Shellharbour",-34.5794495,150.8665191
Laverty Pathology,"M, p/9 Addison Street, Shellharbour",-34.5794495,150.8665191
Shellharbour Village Pharmacy,"1/9 Addison Street, Shellharbour",-34.5794495,150.8665191
Northern Integrated Pain Management - Singleton Offices,"9 Cambridge Street, Singleton",-32.5682823,151.1795485
Singleton Health Service,"Dangar Road, Singleton",-32.5682823,151.1795485
Letitia Street Clinic,"19A Letitia Street, Oatley",-33.977426200000004,151.0823822
Mend Psychology,"10 Frederick Street, Oatley",-33.977426200000004,151.0823822
Mortdale Heritage Medical Centre,"23A Morts Road, Mortdale",-33.977426200000004,151.0823822
Myhealth Edensor Park,"Cnr Edensor &, Allambie Road, Edensor Park",-33.8774262,150.88238220000002
Edensor Road Family Medical Centre,"195 Edensor Road, Edensor Park",-33.8774262,150.88238220000002
Advanced Family Podiatry,"Edensor PArk Myhealth, Edensor Park Plaza Corner Edensor Road and, Allambie Road, Edensor Park",-33.8774262,150.88238220000002
Sonic HealthPlus Guildford,"702 Woodville Road, Old Guildford",-33.8774262,150.98238220000002
Villawood Medical Centre,"Shop 6/886 Woodville Road, Villawood",-33.8774262,150.98238220000002
Superfive Pty Ltd,"2 Dickson Street, Strathfield",-33.8774262,151.0823822
Glebe Family Medical Practice,"114 Glebe Point Road, Glebe",-33.8774262,151.1823822
Eco Dental,"136 Glebe Point Road, Glebe",-33.8774262,151.1823822
Harold Park Medical Centre,"12B/1 Dalgal Way, Forest Lodge",-33.8774262,151.1823822
Forest Lodge Child & Family Health Centre,"300 Bridge Road, Forest Lodge",-33.8774262,151.1823822
Dr Amy Ho,"34C Taylor Street, Annandale",-33.8774262,151.1823822
Tai Chi Fitness Australia,"9 Wistaria Place, Baulkham Hills",-33.7774262,150.98238220000002
Oxford Medical Centre Epping.,"1a/1 Oxford Street, Epping",-33.7774262,151.0823822
Dr Robert J Luo - Epping Healthcare Acupuncture Clinic,"18/74 Rawson Street, Epping",-33.7774262,151.0823822
Epping Healthcare Medical Centre - 悉尼华人西医疗诊所,"Suite 18/74 Rawson Street Corner of Beecroft Rd and, Carlingford Road, Epping",-33.7774262,151.0823822
Dr Xiao H Lin - PRP & Cosmetic Injection,"UG 18, 74 Rawson Street, Epping",-33.7774262,151.0823822
Epping Healthcare Skin Cancer Clinic - Dr. J Santoso,"18/76 Rawson Street, Epping",-33.7774262,151.0823822
Sydney Pain Day Surgery,"Suite 3/44-46 Oxford Street, Epping",-33.7774262,151.0823822
Hill Street Health Hub (Roseville),"67 Hill Street, Roseville",-33.7774262,151.1823822
Belmont Medical Practice Roseville,"Suite 1/132 Pacific Highway, Roseville",-33.7774262,151.1823822
ACH Travel Clinic,"Suite 5/132 Pacific Highway, Roseville",-33.7774262,151.1823822
Rosecentre,"132 Pacific Highway, Roseville",-33.7774262,151.1823822
Roseville Skin Cancer Clinic,"Suite 1/132 Pacific Highway, Roseville",-33.7774262,151.1823822
Minto Family Medical Centre,"LG65/10 Brookfield Road, Minto",-34.032465,150.8586382
Boon Health Centre,"27/862-868 Old Princes Highway, Sutherland",-34.032465,151.0586382
Hoxton Park Medical Centre,"1/441 Hoxton Park Road, Hinchinbrook",-33.932465,150.8586382
Balsam Medical Centre,"Shop 12/600 Hoxton Park Road, Hoxton Park",-33.932465,150.8586382
Moorebank Family Medical Practice,"Shop 15 32/40 Stockton Avenue, Moorebank",-33.932465,150.9586382
Moorebank Shopping Village Medical Centre,"Shop 14B/42 Stockton Avenue, Moorebank",-33.932465,150.9586382
Liverpool Day Surgery,"105/119 Longstaff Avenue, Chipping Norton",-33.932465,150.9586382
Prime Medical Centre,"115 Nuwarra Road, Moorebank",-33.932465,150.9586382
Punchbowl Family Health Care,"Shop 26, 1, Broadway, Punchbowl",-33.932465,151.0586382
Thiên Nam Hông Ý,"1424 Canterbury Road, Punchbowl",-33.932465,151.0586382
Myhealth Roselands,"Tenancy 2, Ground Level/1205 Canterbury Road, Wiley Park",-33.932465,151.0586382
Punchbowl Medical & Dental Centre,"287 The Boulevarde, Punchbowl",-33.932465,151.0586382
Central Pharmacy,"695-697 Punchbowl Road, Punchbowl",-33.932465,151.0586382
Unity Medical Practice,"Shop 4/685-687 Punchbowl Road, Punchbowl",-33.932465,151.0586382
Wolli Creek Medical Centre,"Suite 1/2/6 Brodie Spark Drive, Wolli Creek",-33.932465,151.15863819999998
Southern Sydney Medical Specialists,"2/2 Brodie Spark Drive, Wolli Creek",-33.932465,151.15863819999998
Sydney Airport Medical Centre,"Level 3, Sydney",-33.932465,151.15863819999998
Myhealth Engadine,"3/30-34 Station Street, Engadine",-34.068819700000006,151.0092955
EK Medical,"3 Boronia Avenue, Engadine",-34.068819700000006,151.0092955
Engadine Health Care Centre,"1021 Old Princes Highway, Engadine",-34.068819700000006,151.0092955
Hurstville City Medical Centre,"185A Forest Road, Hurstville",-33.968819700000005,151.1092955
Criniti Medical Practice,"28 The Avenue, Hurstville",-33.968819700000005,151.1092955
Dr Ernest Tam Physician & Geriatrician Consultant,"10 Park Road, Hurstville",-33.968819700000005,151.1092955
Hurstville Town Medical Centre,"1/227 Forest Road, Hurstville",-33.968819700000005,151.1092955
Hurstville Allied Health Care,"4/8 Crofts Avenue, Hurstville",-33.968819700000005,151.1092955
Hurstville Child and Family Health Centre,"65/23-27 Macmahon Street, Hurstville",-33.968819700000005,151.1092955
GenesisCare,"Waratah Private Hospital, Level 6/31 Dora Street, Hurstville",-33.968819700000005,151.1092955
Centruion Healthcare,"2/31 Dora Street, Hurstville",-33.968819700000005,151.1092955
Ashley and Martin,"12/14 Ormonde Parade, Hurstville",-33.968819700000005,151.1092955
Sydney Specialists Centre,"8/145-149 Forest Road, Hurstville",-33.968819700000005,151.1092955
Dr Zhang’s Medical Centre,"31/1 The Avenue, Hurstville",-33.968819700000005,151.1092955
Hurstville Sacred Heart Clinic,"suite 182 level 8/10 Park Road, Hurstville",-33.968819700000005,151.1092955
Demeter Regeneration,"Suite 901, Level 9 Hurstville Plaza One, 228 Forest Road, Hurstville",-33.968819700000005,151.1092955
MedFirst Medical Centre,"6/37-43 Forest Road, Hurstville",-33.968819700000005,151.1092955
Myhealth Hurstville,"Shop 150-52, Level 1, Westfield Hurstville Cnr Cross St and, Park Road, Hurstville",-33.968819700000005,151.1092955
Wales Medical Centre,"277-279 Forest Road, Hurstville",-33.968819700000005,151.1092955
Hurstville private,"grosvenor road, Hurstville",-33.968819700000005,151.1092955
Perfect Spine Chiropractic Clinic,"2/227 Forest Road, Hurstville",-33.968819700000005,151.1092955
Temple Cleaning Services,"1481, 720 Hurstville BC, Hurstville",-33.968819700000005,151.1092955
Strata Cleaning Services,"1 Dora Street, Hurstville",-33.968819700000005,151.1092955
Wellington Road Medical Practice,"46 Wellington Road, South Granville",-33.8688197,151.0092955
St John of God Burwood Hospital,"13 Grantham Street, Burwood",-33.8688197,151.1092955
Burwood Westfield Medical Centre,"300/100 Burwood Road, Burwood",-33.8688197,151.1092955
Burwood Specialists,"46 Burwood Road, Burwood",-33.8688197,151.1092955
Centurion Healthcare,"Suite 2A, Level 2/28 Burwood Road, Burwood",-33.8688197,151.1092955
Burwood Family Doctors,"134C Burwood Road, Burwood",-33.8688197,151.1092955
Victoria Tower Medical,"3/36-38 Victoria Street East, Burwood",-33.8688197,151.1092955
Dr Rutland Jonathan,"74/76 Burwood Road, Burwood",-33.8688197,151.1092955
Mediplus Medical Centre Five Dock,"213 Parramatta Road, Five Dock",-33.8688197,151.1092955
MSI Vasectomy | Burwood Specialists Vasectomy Clinic - Sydney,"46 Burwood Road, Burwood",-33.8688197,151.1092955
Inner West Renal Services,"1,101A/74-76 Burwood Road, Burwood",-33.8688197,151.1092955
Dr Joseph Macdessi,"Suite 303, Level 3/74/76 Burwood Road, Burwood",-33.8688197,151.1092955
Victoria Street Medical Centre,Australia,-33.8688197,151.1092955
Dr Chow Chow,"85 Burwood Road, Burwood",-33.8688197,151.1092955
My Doctors Medical Centre,"85 Burwood Road, Burwood",-33.8688197,151.1092955
Quality Care Family Doctors,"c1b/1-17 Elsie Street, Burwood",-33.8688197,151.1092955
George Street Medical Centre,"Lower Ground, 333 George Street, Sydney",-33.8688197,151.2092955
Sydney Eye Hospital,"8 Macquarie Street, Sydney",-33.8688197,151.2092955
City Medical Practice - Sydney,"2 York Street, Sydney",-33.8688197,151.2092955
Hyde Park Medical Centre,"Ground Flr, 1/175 Liverpool Street, Sydney",-33.8688197,151.2092955
Sydney CBD Medical Centre & Skin Cancer Clinic,"242 Castlereagh Street, Sydney",-33.8688197,151.2092955
Macquarie Street Medical Practice,"Ground Floor/195 Macquarie Street, Sydney",-33.8688197,151.2092955
Sydney Premier Medical & Health Centre,"309 Pitt Street, Sydney",-33.8688197,151.2092955
CBD Women's Health Clinic,"Level 6/92 Pitt Street, Sydney",-33.8688197,151.2092955
Active Muscle and Spine,"Suite 22, Level 5/88 Pitt Street, Sydney",-33.8688197,151.2092955
Francine O'Brien Kinesiologist,"Level 7/50 King Street, Sydney",-33.8688197,151.2092955
Sydney Doctors,"Level 1/70 Pitt Street, Sydney",-33.8688197,151.2092955
Dr Jonathan Phillips,"Level 6/65 York Street, Sydney",-33.8688197,151.2092955
Allergy Testing,"229-231 Macquarie St The William Bland Centre, Sydney",-33.8688197,151.2092955
Dr Colin I Clement - Eye Associates,"4/187 Macquarie Street, Sydney",-33.8688197,151.2092955
Centre for Hand Surgery,"L7/187 Macquarie Street, Sydney",-33.8688197,151.2092955
Medical Services Committee,"187 Macquarie Street, Sydney",-33.8688197,151.2092955
Myhealth Sydney CBD,"8/151 Castlereagh Street, Sydney",-33.8688197,151.2092955
Sydney City Skin Cancer Clinic,"Mezzanine Level, 12 O'Connell Street, Sydney",-33.8688197,151.2092955
Dr Stanley Green,"Mezzanine Level, 12 O'Connell Street, Sydney",-33.8688197,151.2092955
Paths with Heart,"Lumley House, 309 Kent Street, Sydney",-33.8688197,151.2092955
Macquarie University Hospital,"3 Technology Place, Macquarie University",-33.7688197,151.1092955
Dr Bernard Zicat,"Level 3 Suite 303/2 Technology Place, Macquarie Park",-33.7688197,151.1092955
MQ Health General Practice - Macquarie University,"Macquarie University, Suite 305, Level 3/2 Technology Place, Macquarie Park",-33.7688197,151.1092955
MQ Health General Practice - Marsfield,"shop 2/1 Trafalgar Place, Marsfield",-33.7688197,151.1092955
Autonomy First,"MQ Health, Suite 401, Level 4/2 Technology Place, Macquarie University",-33.7688197,151.1092955
MQ Health Pre-admission Clinic,"Macquarie University Clinic, Suite 306, Level 3/2 Technology Place, Macquarie Park",-33.7688197,151.1092955
The Heart Care Centre,"401/2 Technology Place, Macquarie University",-33.7688197,151.1092955
Osseointegration Group of Australia,"Suite 303, Level 3/2 Technology Place, Macquarie University",-33.7688197,151.1092955
Hearing Matters Australia Inc (formerly Shhh),"Ground Floor Suite 600, Australian Hearing Hub, Macquarie University",-33.7688197,151.1092955
GenesisCare,"B2/3 Technology Place, Macquarie Park",-33.7688197,151.1092955
AVMs,"2 Technology Place, Macquarie Park",-33.7688197,151.1092955
Darley Street Medical Practice,"13 Darley Street, Forestville",-33.7688197,151.2092955
NSW Ambulance,NSW,-31.09003839999999,150.9293323
Prime Medical Centre,"27/429 Peel Street, Tamworth",-31.09003839999999,150.9293323
Temora Hospital,"169 Temora Young Road, Temora",-34.4468114,147.533896
Reception Tenterfield,"123 Rouse Street, Tenterfield",-29.0574372,152.0184693
Tenterfield Health Services,"123 Rouse Street, Tenterfield",-29.0574372,152.0184693
Westmead Private Hospital,"12 Mons Road, Westmead",-33.804858200000005,150.9772841
Westmead Specialist Centre,"16-18 Mons Road, Westmead",-33.804858200000005,150.9772841
Wentworthville Medical & Dental Centre,"122/128 Station Street, Wentworthville",-33.804858200000005,150.9772841
Ramsay Clinic Wentworthville,"23-27 Lytton Street, Wentworthville",-33.804858200000005,150.9772841
Darcy Road Specialists,"Shop 3/35-37 Darcy Road, Westmead",-33.804858200000005,150.9772841
Westmead Specialists,"Shop 1/35 Darcy Road, Westmead",-33.804858200000005,150.9772841
Westmead Doctors,"Coles Westmead, Shop 6/29-33 Darcy Road, Westmead",-33.804858200000005,150.9772841
Sydney Medical Interventions,"1/14 Mons Road, Westmead",-33.804858200000005,150.9772841
Dr Audrey Wang,"12 Darcy &, Mons Road, Westmead",-33.804858200000005,150.9772841
Western Sydney Private Oncology and Infusion Centre,"Level 2/16-18 Mons Road, Westmead",-33.804858200000005,150.9772841
Professor Steven Boyages,"Cn Mons Rd and Darcy Roads, Sydney",-33.804858200000005,150.9772841
City West Specialist Day Hospital,"30 Mons Road, Westmead",-33.804858200000005,150.9772841
Westmead ACAT,"Darcy Road, Wentworthville",-33.804858200000005,150.9772841
Children's Health Hub | Pediatrician In Sydney,"24/24-28 Mons Road, Westmead",-33.804858200000005,150.9772841
Dr J Singh Surgery,"113 Station Street, Wentworthville",-33.804858200000005,150.9772841
Garfield Medical Centre,"19-25 Garfield Street, Wentworthville",-33.804858200000005,150.9772841
Primary Healthcare,"122-128 Station Street, Wentworthville",-33.804858200000005,150.9772841
WSLHD Research and Education Network,"Darcy Road, Westmead",-33.804858200000005,150.9772841
Next Practice WSIH - Integrative Medical Centre,"NICM Health Research Institute, 158-160 Hawkesbury Road, Westmead",-33.804858200000005,150.9772841
Westmead Morgue,"Institute Road, Westmead",-33.804858200000005,150.9772841
HealthConnect Medical Centre Schofields,"T14-15/227 Railway Terrace, Schofields",-33.704858200000004,150.8772841
Alex Avenue Medical Centre,"1 Nazarene Crescent, Schofields",-33.704858200000004,150.8772841
Natural Bridge Medical Centre,"3540 Nerang Murwillumbah Road, Natural Bridge",-28.254128299999998,153.2446649
Thrive Medical Practice Crookwell,"161 Goulburn Street, Crookwell",-34.4586364,149.4800105
Uralla Medical Centre,"22 Hill Street, Uralla",-30.642358,151.4990908
Peter Street Medical Centre,"128-132 Peter Street, Wagga Wagga",-35.1025977,147.3655103
Body Dynamics Health,"170 Kincaid Street, Wagga Wagga",-35.1025977,147.3655103
Central Wagga Medical and Skin Clinic,"55 Trail St (Corner, Kincaid Street, Wagga Wagga",-35.1025977,147.3655103
Walcha Multipurpose Service,"11 Middle Street, Walcha",-30.9852458,151.5932704
RFDS Warren Medical Centre,"21 Lawson Street, Warren",-31.70028139999999,147.8358727
Warren Multi Purpose Health Service,"Lot 176 Doctor Kater Drive, Warren",-31.70028139999999,147.8358727
HealthCare Greenacre,"Shop 3/173 Waterloo Road, Greenacre",-33.902561,151.054812
Greenacre Medical Centre,"168 Waterloo Road, Greenacre",-33.902561,151.054812
Royal Rehab Private Petersham (Formerly MetroRehab),"275 Addison Road, Petersham",-33.902561,151.154812
National Telemedicine Doctors,"Level 1, Shop 1/89-97 New Canterbury Road, Petersham",-33.902561,151.154812
Marrickville Road Medical Practice,"398 Marrickville Road, Marrickville",-33.902561,151.154812
Spine 'N Longevity Medical Centre,"Unit 2/422 Marrickville Road, Marrickville",-33.902561,151.154812
Illawarra Road Medical Centre,"248 Illawarra Road, Marrickville",-33.902561,151.154812
Early Childhood Health Centres,"40 Arden Street, Clovelly",-33.902561,151.254812
PORTFOLIO by RHONDA parry,"Partner / Agent, Level 6 , 8 , & 9 KenangaTower. 237, Jalan Tun Razak, 50400 Kuala Lumpur Bronte Agent, 13/45 Albion Street, Bronte",-33.902561,151.254812
Eternal Doctors,"91 Frenchmans Road, Randwick",-33.902561,151.254812
Dr Sam Saling,"Eternal Doctors, 91 Frenchmans Road, Randwick",-33.902561,151.254812
Arphropharm Pty Ltd.,"109/111 Bronte Road, Bondi Junction",-33.902561,151.254812
The Paediatric Centre,"127 Macpherson Street, Bronte",-33.902561,151.254812
Bronte Medical Centre,"133-135 Macpherson Street, Bronte",-33.902561,151.254812
Nurses for Aged Care,"Unit 7/9-11 Chaplin Drive, Lane Cove",-33.802561,151.154812
Austin Clinic,"5/67 Wanganella Street, Balgowlah",-33.802561,151.254812
Wentworth Health Service,"24 Hospital Road, Wentworth",-34.10707470000001,141.9177526
Good Samaritan Medical & Dental,"182 Princes Hwy, Entrance via Corner of, Venetia Street, Sylvania",-34.0071041,151.09934900000002
Dr. Mahmood Javed E - Surgery | Family Physician & General Practitioner GP Sutherland Shire,"59 Port Hacking Road, Sylvania",-34.0071041,151.09934900000002
Bass Hill Medical Centre,"9/858 Hume Highway, Bass Hill",-33.9071041,150.99934900000002
Bass Hill Practice,"334 Hector Street, Bass Hill",-33.9071041,150.99934900000002
Blessed Health Care - 69 Evaline St,"69 Evaline Street, Campsie",-33.9071041,151.09934900000002
Campsie Medical & Dental Centre,"17 Anglo Road, Campsie",-33.9071041,151.09934900000002
Campsie Medical Practice,"3/20 Ninth Avenue, Campsie",-33.9071041,151.09934900000002
Walking In Life,"Suite 3/20 Ninth Avenue, Campsie",-33.9071041,151.09934900000002
Campsie Day Surgery (GP Medical Centre & Endoscopy Clinic),"56-58 Campsie Street, Campsie",-33.9071041,151.09934900000002
Campsie All Care Medical Centre,"261 Beamish Street, Campsie",-33.9071041,151.09934900000002
International Brands Outlet,Campsie,-33.9071041,151.09934900000002
Campsie Centre Medical Clinic,"Shop 40-41, 14/28 Amy Street, Campsie",-33.9071041,151.09934900000002
Campsie Family Medical Centre,"248 Beamish Street, Campsie",-33.9071041,151.09934900000002
Alexandria Specialist Day Hospital,"15 Bowden Street, Alexandria",-33.9071041,151.199349
IMMEX,"561 Botany Road, Waterloo",-33.9071041,151.199349
Centre for Modern Psychology,"3/21 Fountain Street, Alexandria",-33.9071041,151.199349
Green Square Health,"4/965 Bourke Street, Waterloo",-33.9071041,151.199349
Infinity Health Medical Centre Green Square,"INFINITY by Crown, Shop 108/305 Botany Road, Zetland",-33.9071041,151.199349
GenesisCare Corporate Head Office,"Building 7, Level 1. 41/43 Bourke Road, Alexandria",-33.9071041,151.199349
Dr. Piravin Somasundaram - GP- Sydney,"530 Botany Road, Rosebery",-33.9071041,151.199349
Park Sydney Medical Practice,"Shop 6A Park Sydney Village, 149-163 Mitchell Road, Erskineville",-33.9071041,151.199349
Cumberland Hospital,"1/11 Hainsworth Street, Westmead",-33.8071041,150.99934900000002
Parramatta Medical Centre,"Entrada Building, Shop 2, 20 Victoria Road, Parramatta",-33.8071041,150.99934900000002
The Children’s Hospital at Westmead,"Corner Hawkesbury Road and, Hainsworth Street, Westmead",-33.8071041,150.99934900000002
Palmer St Serviced Offices,"8 Palmer Street, Parramatta",-33.8071041,150.99934900000002
Gold Cross Medical Centre,"1 Grose Street, Parramatta",-33.8071041,150.99934900000002
Dr Louis Shidiak,"63 Sorrell Street, North Parramatta",-33.8071041,150.99934900000002
Y & Li Acupuncture Herbal Medicine Clinic,"Shop 1/75 Phillip Street, Parramatta",-33.8071041,150.99934900000002
Heart Centre for Children,"170 Hawkesbury Rd & level, 3 Hainsworth Street, Westmead",-33.8071041,150.99934900000002
Ollia Medical Services,"10/1A Ashley Lane, Westmead",-33.8071041,150.99934900000002
Sydney Children's Hospitals Foundation,"Darug Country, Locked Bag 9002, Westmead",-33.8071041,150.99934900000002
PIERS Recovery,"2A Fennell Street, Parramatta",-33.8071041,150.99934900000002
Hospital in The Home (HITH),"PACC, North Parramatta",-33.8071041,150.99934900000002
Education and training,North Parramatta,-33.8071041,150.99934900000002
Drug Court Councilling,"building 83/5 Fleet Street, North Parramatta",-33.8071041,150.99934900000002
"Admissions, Cumberland Hospital",Westmead,-33.8071041,150.99934900000002
Allure Medtech,"55 Phillip Street, Parramatta",-33.8071041,150.99934900000002
Children’s Hospital Medical Centre,"Hainsworth Street, Westmead",-33.8071041,150.99934900000002
"Riverview Unit, Cumberland Hospital",Westmead,-33.8071041,150.99934900000002
Genesis Health Centre,"Suite 3/34 Albert Street, North Parramatta",-33.8071041,150.99934900000002
Hainsworth Unit,"1/11 Hainsworth Street, Westmead",-33.8071041,150.99934900000002
Myhealth Top Ryde,"Top Ryde City, MM17C Blaxland Rd &, Devlin Street, Ryde",-33.8071041,151.09934900000002
Maxim Street Family Medical Practice,"3 Maxim Street, West Ryde",-33.8071041,151.09934900000002
Myhealth Ryde,"313-317 Blaxland Road, Ryde",-33.8071041,151.09934900000002
Northbridge Health Clinic,"T - 26A/113 Sailors Bay Road, Northbridge",-33.8071041,151.199349
Willoughby Rd Family Medical Centre,"559 Willoughby Road, Willoughby",-33.8071041,151.199349
Bear Cottage,"2 Fairy Bower Road, Manly",-33.8071041,151.299349
Hornsby Child and Family Health Centre,"59 Florence Street, Hornsby",-33.707104099999995,151.09934900000002
Dr Richard Anthony Harris,"5/10 Edgeworth David Avenue, Hornsby",-33.707104099999995,151.09934900000002
Dr Geoff Le Marne,"Unit 6, Grd Floor/32 Florence Street, Hornsby",-33.707104099999995,151.09934900000002
Dr Pam Goodwin,"Suite 6, Grd Floor/32 Florence Street, Hornsby",-33.707104099999995,151.09934900000002
Dr Ines Cibasek,"Suite 6, Grd Floor/32 Florence Street, Hornsby",-33.707104099999995,151.09934900000002
hornsbydoctors.com Drs S Bock R Mason M Fitzmaurice D Halnan M Moore,"1/10 Edgeworth David Avenue, Hornsby",-33.707104099999995,151.09934900000002
Hornsby Central Medical Centre,"Shop 3103/236 Pacific Highway, Hornsby",-33.707104099999995,151.09934900000002
Waitara Family Medical Practice,"1/75-77 Pacific Highway, Waitara",-33.707104099999995,151.09934900000002
Dr Hema Loku,"6/32 Florence Street, Hornsby",-33.707104099999995,151.09934900000002
Edgeworth Medical Centre,"22-28 Edgeworth David Avenue, Hornsby",-33.707104099999995,151.09934900000002
Hornsby Station Medical Practice,"165 Peats Ferry Road, Hornsby",-33.707104099999995,151.09934900000002
Hornsby OMS - Oral & Maxillofacial Surgery,"714/1C Burdett Street, Hornsby",-33.707104099999995,151.09934900000002
Hornsby Medical Centre,"Westfield Shopping Centre, Shop 1043/236 Pacific Highway, Hornsby",-33.707104099999995,151.09934900000002
Florence Street Family Practice,"Suite 6, Ground Floor, 32 Florence Street, Hornsby",-33.707104099999995,151.09934900000002
Hornsby Mall Medical Centre,"1/2/32 Florence Street, Hornsby",-33.707104099999995,151.09934900000002
The Madison Medical Practice Hornsby,"The Madison Building Suite 1 LG, 25/29 Hunter Street, Hornsby",-33.707104099999995,151.09934900000002
Hornsby Fountain Medical Centre,"4/21 Hunter Street, Hornsby",-33.707104099999995,151.09934900000002
Hornsby Healthway Medical Centre 康途医务所,"Shop131/121-133 Pacific Highway, Hornsby",-33.707104099999995,151.09934900000002
"Centromed Hornsby Medical Practice, Dr Alexander Petsentiy","suite g02 ground floor/10 Edgeworth David Avenue, Hornsby",-33.707104099999995,151.09934900000002
CanadaBay Medical Centre,"25/23-29 Hunter Street, Hornsby",-33.707104099999995,151.09934900000002
Osana Narrabeen,"1416 Pittwater Road, Narrabeen",-33.707104099999995,151.299349
